X,Y,Z_prev,variance_ratio,Variance_sq,is_improving,direction,dVariance_abs,target_step
-4333,4333,300,1.068214304,4813.098181,1,1,4.430262149,-200
-4333,4333,1700,1,1064.589451,0,1,0,-1600
-4333,4333,1900,0.944504538,949.70835,0,1,1.810708537,-1800
-4333,4333,1900,1,962.1207341,0,1,0,-1800
-4333,4333,2100,0.978663987,921.503075,0,1,0.661801968,-2000
-4333,4333,100,1,4619.384013,0,1,0,0
-4333,4333,300,1.016510559,4773.180471,1,1,1.122157455,-200
-4333,4333,100,1,4338.391837,0,1,0,0
-4333,4333,300,1.040183106,4694.057078,1,1,2.646719332,-200
-4333,4333,2100,1,884.841818,0,1,0,-2000
-4333,4333,2300,0.995376219,876.6781066,0,1,0.137540319,-2200
-4333,4333,2300,1,887.5034446,0,1,0,-2200
-4333,4333,2500,1.002169919,891.3592448,1,1,0.06464405,-2400
-4333,4333,100,1,4393.471063,0,1,0,0
-4333,4333,300,1.037760784,4731.537432,1,1,2.502907982,-200
-4333,4333,100,1,4476.186424,0,1,0,0
-4333,4333,300,1.031424366,4761.92926,1,1,2.102425483,-200
-4333,4333,2500,1,893.6956931,0,1,0,-2400
-4333,4333,2700,1.007341235,906.8655176,1,1,0.219464333,-2600
-4333,4333,2700,1,906.4116584,0,1,0,-2600
-4333,4333,2900,1.00539651,916.2209738,1,1,0.162470942,-2800
-4333,4333,100,1,4453.282698,0,1,0,0
-4333,4333,300,1.015530003,4592.675736,1,1,1.036362481,-200
-4333,4333,100,1,4612.184739,0,1,0,0
-4333,4333,300,0.854167093,3365.056549,0,1,9.903960045,-200
-4333,4333,2900,1,923.3242797,0,1,0,-2800
-4333,4333,3100,1.008760643,939.5729723,1,1,0.266203097,-3000
-4333,4333,3100,1,954.1084143,0,1,0,-3000
-4333,4333,3300,1.026208375,1004.775033,1,1,0.809541196,-3200
-4333,4333,100,1,4582.250484,0,1,0,0
-4333,4333,300,1.010810062,4681.854776,1,1,0.731758185,-200
-4333,4333,100,1,4301.964385,0,1,0,0
-4333,4333,300,1.035017519,4608.527807,1,1,2.296776721,-200
-4333,4333,3300,1,1002.654327,0,1,0,-3200
-4333,4333,3500,1.028383884,1060.380558,1,1,0.898767655,-3400
-4333,4333,100,1,4728.778381,0,1,0,0
-4333,4333,300,1.000039808,4729.154875,1,1,0.002737442,-200
-4333,4333,3500,1,1036.594377,0,1,0,-3400
-4333,4333,3700,0.936655788,909.4291931,0,1,2.039442005,-3600
-4333,4333,3700,1,919.4163326,0,1,0,-3600
-4333,4333,3900,0.964948065,856.0913192,0,1,1.06284053,-3800
-4333,4333,100,1,2822.564283,0,1,0,0
-4333,4333,300,1.289681855,4694.71271,1,1,15.3901628,-200
-4333,4333,100,1,3964.307846,0,1,0,0
-4333,4333,300,1.100733674,4803.213349,1,1,6.342469095,-200
-4333,4333,3900,1,845.5678334,0,1,0,-3800
-4333,4333,4100,0.982915602,816.9225996,0,1,0.496791223,-4000
-4333,4333,4100,1,818.0326585,0,1,0,-4000
-4333,4333,4300,0.981290623,787.709241,0,1,0.535111939,-4200
-4333,4333,100,1,4301.214277,0,1,0,0
-4333,4333,300,0.99987608,4300.148332,0,1,0.00812711,-200
-4333,4333,100,1,1685.021193,0,1,0,0
-4333,4333,300,1.59435231,4283.255273,1,1,24.39757371,-200
-4333,4333,6100,1,783.4075156,0,1,0,-6000
-4333,4333,6300,1.00384819,789.4485182,1,1,0.10770859,-6200
-4333,4333,100,1,4483.180957,0,1,0,0
-4333,4333,300,0.690089977,2134.999158,0,1,20.75050913,-200
-4333,4333,8100,1,765.9325673,0,1,0,-8000
-4333,4333,8300,1.002038285,769.058127,1,1,0.056410526,-8200
-4333,13000,345,1,5340.282233,0,1,0,0.345630522
-4333,13000,545,0.855710246,3910.368396,0,1,10.54429623,-199.6543695
-4333,13000,350,1,4564.521063,0,1,0,-4.654369478
-4333,13000,550,0.930327839,3950.638112,0,1,4.707137558,-204.6543695
-4333,13000,340,1,4525.582728,0,1,0,5.345630522
-4333,13000,540,0.931323481,3925.324941,0,1,4.620037792,-194.6543695
-4333,13000,355,1,4439.120671,0,1,0,-9.654369478
-4333,13000,555,0.917774529,3739.116117,0,1,5.478413942,-209.6543695
-4333,13000,335,1,4417.212743,0,1,0,10.34563052
-4333,13000,535,0.935606135,3866.64622,0,1,4.279752487,-189.6543695
-4333,13000,360,1,4326.426632,0,1,0,-14.65436948
-4333,13000,560,0.926446425,3713.384863,0,1,4.838028901,-214.6543695
-4333,13000,330,1,4618.808875,0,1,0,15.34563052
-4333,13000,530,0.936212424,4048.356894,0,1,4.335119705,-184.6543695
-4333,13000,365,1,4449.830054,0,1,0,-19.65436948
-4333,13000,565,0.914923301,3724.884423,0,1,5.675215285,-219.6543695
-4333,13000,325,1,4722.300593,0,1,0,20.34563052
-4333,13000,525,0.937168664,4147.52627,0,1,4.317706416,-179.6543695
-4333,13000,370,1,4533.240802,0,1,0,-24.65436948
-4333,13000,570,0.917858401,3819.092382,0,1,5.530540103,-224.6543695
-4333,13000,320,1,4811.941287,0,1,0,25.34563052
-4333,13000,520,0.930394029,4165.375408,0,1,4.828437974,-174.6543695
-4333,13000,375,1,4376.485517,0,1,0,-29.65436948
-4333,13000,575,0.909324534,3618.789427,0,1,5.998636491,-229.6543695
-4333,13000,315,1,4687.853342,0,1,0,30.34563052
-4333,13000,515,0.926149582,4021.020493,0,1,5.05638305,-169.6543695
-4333,13000,380,1,4234.095423,0,1,0,-34.65436948
-4333,13000,580,0.90799279,3490.80381,0,1,5.986902461,-234.6543695
-4333,13000,310,1,4445.824523,0,1,0,35.34563052
-4333,13000,510,0.949091661,4004.687499,0,1,3.394416166,-164.6543695
-4333,13000,385,1,4089.69128,0,1,0,-39.65436948
-4333,13000,585,0.91242093,3404.71688,0,1,5.600742292,-239.6543695
-4333,13000,305,1,4539.162801,0,1,0,40.34563052
-4333,13000,505,0.940551514,4015.51205,0,1,4.005241198,-159.6543695
-4333,13000,390,1,4081.783131,0,1,0,-44.65436948
-4333,13000,590,0.910563387,3384.31122,0,1,5.714000945,-244.6543695
-4333,13000,300,1,4618.360709,0,1,0,45.34563052
-4333,13000,500,0.941433922,4093.243069,0,1,3.980064124,-154.6543695
-4333,13000,395,1,4073.724147,0,1,0,-49.65436948
-4333,13000,595,0.898057582,3285.488753,0,1,6.506549517,-249.6543695
-4333,13000,295,1,4648.474257,0,1,0,50.34563052
-4333,13000,495,0.943182287,4135.249351,0,1,3.873815794,-149.6543695
-4333,13000,145,1,6689.229997,0,1,0,200.3456305
-4333,13000,345,0.920762246,5671.150025,0,1,6.480674643,0.345630522
-4333,13000,545,1,3723.822534,0,1,0,-199.6543695
-4333,13000,745,0.811250918,2450.752072,0,1,11.51805997,-399.6543695
-4333,13000,745,1,2455.593513,0,1,0,-399.6543695
-4333,13000,945,0.856371883,1800.865494,0,1,7.117339898,-599.6543695
-4333,13000,100,1,6536.652208,0,1,0,245.3456305
-4333,13000,300,0.967990058,6124.874186,0,1,2.58798988,45.34563052
-4333,13000,100,1,6520.793634,0,1,0,245.3456305
-4333,13000,300,0.970343856,6139.765401,0,1,2.394776039,45.34563052
-4333,13000,945,1,1805.520786,0,1,0,-599.6543695
-4333,13000,1145,0.894142259,1443.496499,0,1,4.498045743,-799.6543695
-4333,13000,1145,1,1444.836874,0,1,0,-799.6543695
-4333,13000,1345,0.908864677,1193.485829,0,1,3.46414566,-999.6543695
-4333,13000,100,1,6492.521579,0,1,0,245.3456305
-4333,13000,300,0.967577272,6078.336211,0,1,2.612499729,45.34563052
-4333,13000,100,1,6447.228672,0,1,0,245.3456305
-4333,13000,300,0.971136178,6080.416665,0,1,2.317610115,45.34563052
-4333,13000,1345,1,1199.830204,0,1,0,-999.6543695
-4333,13000,1545,0.927979727,1033.22943,0,1,2.494678925,-1199.654369
-4333,13000,1545,1,1039.115226,0,1,0,-1199.654369
-4333,13000,1745,0.940056059,918.2717309,0,1,1.932311532,-1399.654369
-4333,13000,100,1,6123.124493,0,1,0,245.3456305
-4333,13000,300,0.989187615,5991.429179,0,1,0.846073374,45.34563052
-4333,13000,1745,1,930.2402432,0,1,0,-1399.654369
-4333,13000,1945,0.989664455,911.110535,0,1,0.315232469,-1599.654369
-4333,13000,100,1,6351.989426,0,1,0,245.3456305
-4333,13000,300,0.96601808,5927.618922,0,1,2.708337608,45.34563052
-4333,13000,100,1,6436.651189,0,1,0,245.3456305
-4333,13000,300,0.974395368,6111.254875,0,1,2.054227404,45.34563052
-4333,13000,1945,1,910.5883297,0,1,0,-1599.654369
-4333,13000,2145,0.975700867,866.8729702,0,1,0.733249581,-1799.654369
-4333,13000,2145,1,859.1362565,0,1,0,-1799.654369
-4333,13000,2345,0.985327666,834.1101402,0,1,0.430061178,-1999.654369
-4333,13000,100,1,6235.032204,0,1,0,245.3456305
-4333,13000,300,0.978604438,5971.082374,0,1,1.689441108,45.34563052
-4333,13000,100,1,6304.279974,0,1,0,245.3456305
-4333,13000,300,0.97745873,6023.270276,0,1,1.789765505,45.34563052
-4333,13000,2345,1,843.0978645,0,1,0,-1999.654369
-4333,13000,2545,0.970492087,794.0758472,0,1,0.856796115,-2199.654369
-4333,13000,2545,1,796.5808872,0,1,0,-2199.654369
-4333,13000,2745,0.99949828,795.7817663,0,1,0.014160432,-2399.654369
-4333,13000,100,1,6235.317989,0,1,0,245.3456305
-4333,13000,300,0.968927403,5853.843186,0,1,2.453617443,45.34563052
-4333,13000,100,1,6219.483982,0,1,0,245.3456305
-4333,13000,300,0.783834761,3821.231878,0,1,17.04759168,45.34563052
-4333,13000,2745,1,796.4935255,0,1,0,-2399.654369
-4333,13000,2945,1.002694144,800.791044,1,1,0.076034729,-2599.654369
-4333,13000,2945,1,786.5253718,0,1,0,-2599.654369
-4333,13000,3145,0.997057793,781.903939,0,1,0.08251438,-2799.654369
-4333,13000,100,1,6245.860025,0,1,0,245.3456305
-4333,13000,300,0.977673983,5970.082928,0,1,1.764441937,45.34563052
-4333,13000,100,1,6389.009605,0,1,0,245.3456305
-4333,13000,300,0.978234298,6113.913808,0,1,1.739760463,45.34563052
-4333,13000,3145,1,781.4419448,0,1,0,-2799.654369
-4333,13000,3345,0.988361898,763.3587858,0,1,0.325334792,-2999.654369
-4333,13000,3345,1,774.1177521,0,1,0,-2999.654369
-4333,13000,3545,0.987870137,755.4517663,0,1,0.337488834,-3199.654369
-4333,13000,100,1,6409.214249,0,1,0,245.3456305
-4333,13000,300,0.970860674,6041.135948,0,1,2.332823583,45.34563052
-4333,13000,100,1,6599.704987,0,1,0,245.3456305
-4333,13000,300,0.974142674,6262.816116,0,1,2.100612116,45.34563052
-4333,13000,3545,1,762.9876781,0,1,0,-3199.654369
-4333,13000,3745,0.990783636,748.9885431,0,1,0.254576538,-3399.654369
-4333,13000,100,1,6362.082126,0,1,0,245.3456305
-4333,13000,300,0.987311871,6201.660507,0,1,1.012038965,45.34563052
-4333,13000,3745,1,760.1285091,0,1,0,-3399.654369
-4333,13000,3945,0.992215395,748.3399724,0,1,0.214624896,-3599.654369
-4333,13000,3945,1,747.2838408,0,1,0,-3599.654369
-4333,13000,4145,0.999662161,746.779003,0,1,0.00923533,-3799.654369
-4333,13000,100,1,6463.145787,0,1,0,245.3456305
-4333,13000,300,0.976466347,6162.522431,0,1,1.891957248,45.34563052
-4333,13000,100,1,6529.029246,0,1,0,245.3456305
-4333,13000,300,0.965070201,6080.879892,0,1,2.822411926,45.34563052
-4333,13000,4145,1,748.6372881,0,1,0,-3799.654369
-4333,13000,4345,0.998064825,745.7426034,0,1,0.05294878,-3999.654369
-4333,13000,4345,1,744.3283646,0,1,0,-3999.654369
-4333,13000,4545,0.99679807,739.5694207,0,1,0.087356285,-4199.654369
-4333,13000,100,1,6325.350645,0,1,0,245.3456305
-4333,13000,300,0.976296669,6029.040771,0,1,1.885175047,45.34563052
-4333,13000,100,1,6319.909455,0,1,0,245.3456305
-4333,13000,300,0.984331118,6123.409245,0,1,1.245642583,45.34563052
-4333,13000,6345,1,721.5957355,0,1,0,-5999.654369
-4333,13000,6545,0.995845866,715.6129767,0,1,0.111590575,-6199.654369
-4333,13000,100,1,6330.693643,0,1,0,245.3456305
-4333,13000,300,0.968928075,5943.392032,0,1,2.472258066,45.34563052
-4333,13000,8345,1,720.7115677,0,1,0,-7999.654369
-4333,13000,8545,0.996807987,716.1178698,0,1,0.085693007,-8199.654369
